Station:,"53.9466,-120.7863",,,,Station ID:,118,,Begin Yr:,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lat:,53.94660187,Lon:,-120.7863007,,Country:,Canada,,End Yr:,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trend (/yr):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Significance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,01TMEAN,01TMEAN Trendline,02TWinter,02TWinter Trendline,03TSpring,03TSpring Trendline,04TSummer,04TSummer Trendline,05TFall,05TFall Trendline,06TRange,06TRange Trendline,21FrostDays,21FrostDays Trendline,22FrostLast,22FrostLast Trendline,23FrostFirst,23FrostFirst Trendline,24IceDays,24IceDays Trendline,25Tmin10,25Tmin10 Trendline,26Tmin20,26Tmin20 Trendline,27ColdNights,27ColdNights Trendline,28ColdDays,28ColdDays Trendline,29ColdSpell,29ColdSpell Trendline,30HeatingDD,30HeatingDD Trendline,40Tmax90,40Tmax90 Trendline,41SummerDays,41SummerDays Trendline,42Tmax30,42Tmax30 Trendline,43HWDI,43HWDI Trendline,44TropNight,44TropNight Trendline,45Tmin90,45Tmin90 Trendline,46FrostFree,46FrostFree Trendline,47CoolingDD,47CoolingDD Trendline,61GSL,61GSL Trendline,62GSLBegin,62GSLBegin Trendline,63GSLEnd,63GSLEnd Trendline,64GDD0,64GDD0 Trendline,65GDD5,65GDD5 Trendline,66GDD10,66GDD10 Trendline,81PAnnual,81PAnnual Trendline,82PWinter,82PWinter Trendline,83PSpring,83PSpring Trendline,84PSummer,84PSummer Trendline,85PFall,85PFall Trendline,86Pge2,86Pge2 Trendline,87Pge10,87Pge10 Trendline,88Pge20,88Pge20 Trendline,89P3days,89P3days Trendline,90P5days,90P5days Trendline,91SDPI,91SDPI Trendline,92Pge95,92Pge95 Trendline,93DryPeriod,93DryPeriod Trendline,94PDays1,94PDays1 Trendline
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1.16,2.08,-14.69,-9.81,6.55,6.28,14.21,13.17,-3.53,-1.11,80.47,70.61,224.00,207.29,152.00,143.79,250.00,260.25,93.00,84.35,102.00,81.18,47.00,32.63,19.73,11.50,11.78,11.69,0.00,3.74,6163.37,5813.50,14.25,9.26,47.00,17.96,10.00,2.00,28.00,12.86,0.00,0.00,2.74,7.73,97.00,110.49,0.00,0.00,168.00,165.09,119.00,119.80,286.00,284.48,2018.17,1934.83,1198.94,1111.82,529.50,404.63,592.16,719.50,87.95,167.22,124.59,124.47,157.97,196.59,192.27,208.66,112.00,120.47,8.00,12.69,1.00,1.00,35.39,34.55,38.78,44.20,4.65,4.73,14.38,16.15,21.00,15.00,127.00,148.19
1951,1.80,2.11,-11.35,-9.71,7.55,6.30,13.91,13.17,-2.01,-1.09,72.52,70.52,207.00,207.14,157.00,143.90,257.00,260.00,99.00,83.86,103.00,80.59,45.00,32.30,20.27,11.43,9.86,11.60,0.00,4.29,5919.85,5800.50,12.33,9.35,29.00,18.05,4.00,2.00,17.00,13.21,0.00,0.00,5.21,7.85,99.00,110.14,0.00,0.00,153.00,165.42,114.00,119.60,266.00,284.57,1915.90,1936.87,1153.56,1112.48,466.34,405.12,530.97,718.91,137.14,166.27,67.30,124.80,171.25,197.00,181.60,208.09,116.00,120.38,3.00,12.62,0.00,1.00,29.73,34.60,36.53,44.29,4.21,4.72,2.99,16.11,16.00,15.00,126.00,148.43
1952,3.53,2.15,-10.39,-9.62,6.89,6.31,13.58,13.17,2.01,-1.07,68.03,70.44,196.00,207.00,146.00,144.01,247.00,259.75,76.00,83.37,72.00,80.00,24.00,31.98,10.68,11.37,5.75,11.51,0.00,4.83,5288.07,5787.50,12.60,9.43,22.00,18.13,1.00,2.00,19.00,13.57,0.00,0.00,8.49,7.97,100.00,109.79,0.00,0.00,202.00,165.75,102.00,119.40,303.00,284.67,2225.49,1938.90,1247.21,1113.14,454.11,405.61,485.17,718.33,130.56,165.31,119.34,125.13,158.73,197.42,76.68,207.51,91.00,120.28,6.00,12.54,0.00,1.00,28.73,34.65,40.30,44.37,4.28,4.71,11.83,16.07,21.00,15.00,113.00,148.67
1953,3.85,2.19,-7.68,-9.52,6.72,6.33,13.51,13.17,1.90,-1.05,76.20,70.35,183.00,206.86,132.00,144.12,263.00,259.50,53.00,82.89,57.00,79.41,14.00,31.65,4.93,11.30,5.75,11.42,16.00,5.38,5172.87,5774.50,10.41,9.52,14.00,18.22,1.00,2.00,19.00,13.93,0.00,0.00,11.23,8.09,130.00,109.44,0.00,0.00,181.00,166.08,122.00,119.20,302.00,284.76,2085.99,1940.94,1197.82,1113.80,441.91,406.09,690.89,717.74,208.94,164.36,103.30,125.46,208.73,197.83,148.62,206.94,130.00,120.19,6.00,12.46,0.00,1.00,33.86,34.70,60.02,44.46,4.59,4.70,8.09,16.03,15.00,15.00,150.00,148.90
1954,2.37,2.22,-9.28,-9.42,3.78,6.35,12.88,13.18,2.39,-1.03,66.18,70.26,195.00,206.71,142.00,144.23,260.00,259.25,72.00,82.40,78.00,78.82,31.00,31.33,15.62,11.24,15.62,11.32,32.00,5.93,5707.02,5761.50,10.96,9.60,6.00,18.30,0.00,2.00,28.00,14.29,0.00,0.00,12.33,8.21,117.00,109.08,0.00,0.00,149.00,166.41,123.00,119.00,271.00,284.85,1750.31,1942.98,1007.11,1114.46,337.36,406.58,626.93,717.16,156.77,163.40,146.40,125.80,175.55,198.25,146.93,206.37,113.00,120.09,7.00,12.38,0.00,1.00,30.74,34.75,38.16,44.54,4.15,4.68,7.45,15.99,17.00,15.00,150.00,149.14
1955,0.84,2.26,-8.98,-9.33,4.95,6.37,13.30,13.18,-5.88,-1.01,73.53,70.18,218.00,206.57,158.00,144.34,253.00,259.00,118.00,81.91,101.00,78.24,52.00,31.00,20.27,11.17,19.45,11.23,8.00,6.48,6277.37,5748.50,8.49,9.69,25.00,18.39,3.00,2.00,6.00,14.64,0.00,0.00,9.04,8.33,94.00,108.73,1.65,0.00,158.00,166.74,133.00,118.80,290.00,284.95,1792.17,1945.02,1019.52,1115.12,397.86,407.06,708.86,716.57,185.66,162.45,127.30,126.13,199.08,198.66,205.96,205.79,127.00,120.00,12.00,12.31,0.00,1.00,33.41,34.80,44.96,44.63,4.71,4.67,17.10,15.95,13.00,15.00,149.00,149.38
1956,2.33,2.30,-12.60,-9.23,7.11,6.38,13.96,13.18,-2.06,-0.99,74.15,70.09,213.00,206.43,148.00,144.45,246.00,258.75,88.00,81.42,90.00,77.65,37.00,30.68,15.07,11.11,14.52,11.14,8.00,7.03,5739.05,5735.50,14.79,9.77,30.00,18.47,3.00,2.00,21.00,15.00,0.00,0.00,8.77,8.45,97.00,108.38,0.42,0.00,179.00,167.07,107.00,118.60,285.00,285.04,2047.85,1947.05,1193.62,1115.78,503.42,407.55,655.30,715.98,155.98,161.49,105.32,126.46,140.05,199.08,256.81,205.22,113.00,119.91,12.00,12.23,1.00,1.00,30.20,34.85,44.17,44.71,4.38,4.66,16.43,15.91,18.00,15.00,148.00,149.62
1957,2.23,2.33,-11.04,-9.13,7.63,6.40,12.18,13.18,0.39,-0.97,66.51,70.00,197.00,206.29,130.00,144.56,261.00,258.50,80.00,80.93,86.00,77.06,37.00,30.35,13.42,11.04,9.86,11.05,0.00,7.58,5755.60,5722.50,5.48,9.86,2.00,18.56,0.00,2.00,0.00,15.36,0.00,0.00,8.77,8.56,130.00,108.03,0.00,0.00,159.00,167.40,117.00,118.40,275.00,285.13,1899.70,1949.09,1107.77,1116.44,355.44,408.04,713.20,715.40,133.64,160.53,109.60,126.79,274.10,199.50,185.45,204.65,125.00,119.81,9.00,12.15,0.00,1.00,27.25,34.90,40.50,44.80,4.17,4.65,4.09,15.87,16.00,15.00,168.00,149.86
1958,4.28,2.37,-5.52,-9.04,8.29,6.42,14.32,13.18,-1.16,-0.95,64.99,69.92,209.00,206.14,138.00,144.67,246.00,258.25,73.00,80.44,60.00,76.47,9.00,30.03,7.12,10.97,5.75,10.96,11.00,8.13,5017.26,5709.50,14.52,9.94,51.00,18.64,2.00,2.00,33.00,15.71,0.00,0.00,10.14,8.68,107.00,107.68,0.00,0.00,162.00,167.73,118.00,118.20,279.00,285.23,2092.69,1951.13,1296.51,1117.10,595.55,408.52,573.44,714.81,155.19,159.58,44.10,127.12,171.48,199.91,188.70,204.07,91.00,119.72,13.00,12.08,1.00,1.00,42.43,34.94,47.78,44.88,4.33,4.63,19.14,15.83,16.00,15.00,129.00,150.10
